date,time,srcIP,destIP,port,flow
2016/4/21,19:18:57,202.120.253.177,146.214.88.164,443,5632
2016/4/5,11:38:11,202.120.250.117,146.214.88.164,25,42796
2016/4/23,21:09:59,202.120.247.124,146.214.88.164,25,64742
2016/4/5,01:10:30,202.120.237.158,146.214.88.164,25,85215
2016/4/16,09:26:29,202.120.227.42,146.214.88.164,8080,12226
2016/4/12,15:04:27,202.120.220.175,146.214.88.164,8080,35858
2016/4/28,11:45:42,202.120.218.128,146.214.88.164,80,27883
2016/4/13,04:29:27,202.120.214.108,146.214.88.164,25,43219
2016/4/17,07:36:14,202.120.208.132,146.214.88.164,443,22774
2016/4/4,03:55:15,202.120.207.96,146.214.88.164,8080,35519
2016/4/12,04:51:57,202.120.202.37,146.214.88.164,443,86394
2016/4/20,06:53:23,202.120.2.80,146.214.88.164,8080,68285
2016/4/23,13:29:49,202.120.192.103,146.214.88.164,8080,94395
2016/4/19,09:34:18,202.120.191.252,146.214.88.164,80,86758
2016/4/10,02:21:17,202.120.156.75,146.214.88.164,443,82027
2016/4/3,01:02:30,202.120.146.153,146.214.88.164,8080,28810
2016/4/3,21:49:37,202.120.127.135,146.214.88.164,25,94127
2016/4/15,15:22:01,202.120.114.228,146.214.88.164,443,42553
2016/4/11,18:59:20,202.120.113.192,146.214.88.164,80,25601
2016/4/27,15:31:48,202.120.112.137,146.214.88.164,8080,87833
2016/4/2,22:11:40,202.120.10.111,146.214.88.164,25,83762
2016/4/20,01:14:38,202.120.0.198,146.214.88.164,443,18054
2016/4/2,00:32:12,202.120.6.130,142.147.81.128,25,2148
2016/4/2,23:23:23,202.120.4.167,142.147.81.128,25,39762
2016/4/2,00:35:20,202.120.250.82,142.147.81.128,80,94955
2016/4/15,01:35:07,202.120.246.68,142.147.81.128,80,54630
2016/4/7,19:18:08,202.120.228.177,142.147.81.128,443,16756
2016/4/1,14:06:45,202.120.202.157,142.147.81.128,8080,79210
2016/4/27,13:32:20,202.120.185.78,142.147.81.128,8080,34924
2016/4/19,19:15:27,202.120.182.229,142.147.81.128,25,30848
2016/4/21,22:54:04,202.120.174.168,142.147.81.128,8080,81657
2016/4/10,04:15:03,202.120.170.25,142.147.81.128,443,59843
2016/4/13,07:54:53,202.120.170.174,142.147.81.128,8080,58736
2016/4/29,10:23:21,202.120.155.237,142.147.81.128,25,52516
2016/4/5,19:14:36,202.120.146.89,142.147.81.128,25,44508
2016/4/21,03:37:32,202.120.141.250,142.147.81.128,443,35548
2016/4/22,23:10:40,202.120.107.113,142.147.81.128,80,80303
2016/4/16,02:11:27,202.120.103.237,142.147.81.128,25,59524
2016/4/11,16:41:36,202.120.9.131,138.196.243.102,80,57941
2016/4/19,16:05:29,202.120.42.121,138.196.243.102,80,54840
2016/4/13,06:02:32,202.120.247.204,138.196.243.102,25,91421
2016/4/7,11:15:54,202.120.23.140,138.196.243.102,8080,85286
2016/4/20,13:59:22,202.120.222.202,138.196.243.102,80,14610
2016/4/8,04:57:33,202.120.218.4,138.196.243.102,8080,85777
2016/4/28,16:28:39,202.120.209.40,138.196.243.102,80,92378
2016/4/17,18:31:10,202.120.2.152,138.196.243.102,443,10559
2016/4/3,01:24:27,202.120.198.250,138.196.243.102,25,22618
2016/4/6,06:08:50,202.120.162.147,138.196.243.102,8080,91447
2016/4/27,07:49:23,202.120.154.198,138.196.243.102,8080,11528
2016/4/14,06:50:33,202.120.150.48,138.196.243.102,8080,44441
2016/4/26,08:07:43,202.120.150.38,138.196.243.102,443,55240
2016/4/26,22:08:57,202.120.136.101,138.196.243.102,8080,65017
2016/4/23,20:33:17,202.120.135.57,138.196.243.102,8080,90728
2016/4/17,18:01:08,202.120.121.6,138.196.243.102,8080,50349
2016/4/24,00:38:38,202.120.116.9,138.196.243.102,25,52249
2016/4/28,23:31:11,202.120.112.8,138.196.243.102,443,84379
2016/4/3,16:58:19,202.120.108.136,138.196.243.102,25,53709
2016/4/28,00:05:16,202.120.104.54,138.196.243.102,443,23056
2016/4/28,14:44:13,202.120.96.158,138.133.216.100,80,62792
2016/4/14,08:08:27,202.120.89.243,138.133.216.100,8080,25983
2016/4/1,14:52:31,202.120.8.162,138.133.216.100,8080,65529
2016/4/26,22:35:33,202.120.77.116,138.133.216.100,8080,91552
2016/4/6,03:50:31,202.120.64.8,138.133.216.100,25,79464
2016/4/16,10:28:31,202.120.57.14,138.133.216.100,8080,49195
2016/4/6,07:32:27,202.120.33.177,138.133.216.100,8080,39857
2016/4/29,01:45:35,202.120.250.112,138.133.216.100,25,18038
2016/4/6,12:10:33,202.120.230.102,138.133.216.100,80,80473
2016/4/11,15:54:49,202.120.216.111,138.133.216.100,443,40018
2016/4/22,15:25:16,202.120.209.24,138.133.216.100,443,57376
2016/4/28,01:16:10,202.120.205.202,138.133.216.100,80,32392
2016/4/18,23:14:01,202.120.203.243,138.133.216.100,443,59657
2016/4/6,00:57:35,202.120.182.252,138.133.216.100,80,91195
2016/4/23,05:20:18,202.120.18.71,138.133.216.100,25,98300
2016/4/28,06:36:11,202.120.171.50,138.133.216.100,443,36898
2016/4/20,08:20:31,202.120.151.184,138.133.216.100,8080,7775
2016/4/22,04:03:46,202.120.150.163,138.133.216.100,8080,70930
2016/4/17,19:19:12,202.120.127.95,138.133.216.100,8080,72105
2016/4/24,13:47:04,202.120.121.54,138.133.216.100,443,18283
2016/4/19,11:57:15,202.120.113.29,138.133.216.100,8080,73094
2016/4/7,22:42:14,202.120.1.246,138.133.216.100,443,28176
2016/4/10,22:08:27,202.120.91.170,137.8.97.93,443,38430
2016/4/15,23:08:13,202.120.76.148,137.8.97.93,8080,76320
2016/4/29,08:23:43,202.120.41.30,137.8.97.93,25,60052
2016/4/18,23:05:55,202.120.243.21,137.8.97.93,443,88999
2016/4/12,14:50:16,202.120.238.204,137.8.97.93,8080,75408
2016/4/21,19:34:12,202.120.20.163,137.8.97.93,25,34986
2016/4/7,12:05:44,202.120.186.40,137.8.97.93,25,50417
2016/4/4,04:01:59,202.120.186.205,137.8.97.93,443,47449
2016/4/29,16:11:33,202.120.184.9,137.8.97.93,80,639
2016/4/10,20:34:25,202.120.179.96,137.8.97.93,443,10213
2016/4/4,08:47:42,202.120.170.29,137.8.97.93,8080,29976
2016/4/6,07:04:48,202.120.150.252,137.8.97.93,25,66573
2016/4/3,12:37:38,202.120.139.226,137.8.97.93,25,4920
2016/4/17,07:00:52,202.120.121.25,137.8.97.93,80,80615
2016/4/4,01:15:28,202.120.116.207,137.8.97.93,25,37540
2016/4/15,11:47:17,202.120.91.13,137.178.78.57,443,57303
2016/4/24,15:02:09,202.120.81.242,137.178.78.57,25,8894
2016/4/17,07:28:32,202.120.79.170,137.178.78.57,8080,50752
2016/4/27,01:51:36,202.120.62.52,137.178.78.57,25,80699
2016/4/7,06:30:54,202.120.55.86,137.178.78.57,25,20856
2016/4/27,18:09:01,202.120.43.40,137.178.78.57,443,53281
2016/4/23,10:22:40,202.120.38.1,137.178.78.57,443,30520
2016/4/20,06:49:05,202.120.32.35,137.178.78.57,25,69869
2016/4/27,03:59:46,202.120.32.239,137.178.78.57,8080,17038
2016/4/18,18:35:45,202.120.3.180,137.178.78.57,80,30126
2016/4/29,20:32:10,202.120.243.237,137.178.78.57,8080,50930
2016/4/13,17:41:01,202.120.240.148,137.178.78.57,8080,62148
2016/4/8,03:55:16,202.120.221.165,137.178.78.57,80,98523
2016/4/6,04:38:58,202.120.214.178,137.178.78.57,443,35061
2016/4/6,01:35:46,202.120.197.108,137.178.78.57,25,24421
2016/4/19,23:08:55,202.120.183.176,137.178.78.57,443,61641
2016/4/11,09:32:59,202.120.176.181,137.178.78.57,25,97463
2016/4/17,14:04:05,202.120.172.25,137.178.78.57,80,727
2016/4/6,08:23:12,202.120.168.3,137.178.78.57,80,91109
2016/4/8,07:33:41,202.120.160.175,137.178.78.57,80,78789
2016/4/3,04:55:48,202.120.155.121,137.178.78.57,8080,90148
2016/4/29,11:13:11,202.120.148.172,137.178.78.57,8080,30966
2016/4/22,16:59:26,202.120.145.120,137.178.78.57,25,91124
2016/4/4,08:03:20,202.120.136.81,137.178.78.57,8080,73996
2016/4/15,01:54:28,202.120.132.237,137.178.78.57,80,90476
2016/4/2,16:02:03,202.120.120.154,137.178.78.57,80,78006
2016/4/6,23:26:40,202.120.1.67,137.178.78.57,443,18866
2016/4/19,00:13:31,202.120.6.248,136.241.215.198,443,60303
2016/4/19,09:45:28,202.120.48.171,136.241.215.198,443,38461
2016/4/24,01:34:11,202.120.36.182,136.241.215.198,25,80273
2016/4/27,08:08:15,202.120.3.25,136.241.215.198,25,8179
2016/4/29,03:20:20,202.120.29.25,136.241.215.198,25,40548
2016/4/4,12:12:13,202.120.252.235,136.241.215.198,443,99916
2016/4/8,19:50:16,202.120.240.29,136.241.215.198,80,67729
2016/4/24,17:52:49,202.120.237.56,136.241.215.198,80,69404
2016/4/29,02:56:26,202.120.236.21,136.241.215.198,443,84880
2016/4/16,12:46:54,202.120.221.136,136.241.215.198,25,92292
2016/4/30,00:06:49,202.120.214.140,136.241.215.198,80,65998
2016/4/12,23:37:50,202.120.209.43,136.241.215.198,80,21258
2016/4/1,06:03:25,202.120.207.55,136.241.215.198,25,51474
2016/4/29,07:11:56,202.120.201.172,136.241.215.198,443,69254
2016/4/28,09:27:47,202.120.177.254,136.241.215.198,25,7919
2016/4/15,10:12:34,202.120.177.155,136.241.215.198,80,61007
2016/4/29,18:45:07,202.120.149.53,136.241.215.198,80,89057
2016/4/19,22:49:26,202.120.131.160,136.241.215.198,25,83992
2016/4/22,23:15:55,202.120.126.34,136.241.215.198,8080,82238
2016/4/21,14:44:44,202.120.102.45,136.241.215.198,443,31475
2016/4/26,03:28:29,202.120.94.142,130.197.166.111,25,76414
2016/4/23,14:22:36,202.120.9.137,130.197.166.111,25,92981
2016/4/10,23:14:40,202.120.85.123,130.197.166.111,25,80625
2016/4/6,16:45:05,202.120.68.3,130.197.166.111,25,50387
2016/4/2,22:19:29,202.120.4.115,130.197.166.111,80,90652
2016/4/17,06:04:26,202.120.254.154,130.197.166.111,443,21660
2016/4/22,09:29:24,202.120.253.116,130.197.166.111,8080,39477
2016/4/5,02:24:28,202.120.248.249,130.197.166.111,25,12025
2016/4/20,09:27:59,202.120.234.166,130.197.166.111,8080,95200
2016/4/9,17:13:41,202.120.220.134,130.197.166.111,443,62533
2016/4/7,12:50:02,202.120.214.254,130.197.166.111,25,58712
2016/4/15,21:13:11,202.120.213.242,130.197.166.111,8080,80895
2016/4/20,09:41:12,202.120.193.86,130.197.166.111,8080,57479
2016/4/7,16:49:40,202.120.186.195,130.197.166.111,8080,55953
2016/4/24,10:34:58,202.120.18.106,130.197.166.111,443,86207
2016/4/17,07:49:08,202.120.169.42,130.197.166.111,80,88840
2016/4/29,05:20:35,202.120.159.16,130.197.166.111,25,21329
2016/4/16,22:04:35,202.120.152.161,130.197.166.111,443,26997
2016/4/15,19:19:26,202.120.119.44,130.197.166.111,25,7966
2016/4/30,11:49:42,202.120.116.99,130.197.166.111,443,80154
2016/4/3,14:17:10,202.120.110.225,130.197.166.111,80,83169
2016/4/9,14:41:48,202.120.107.23,130.197.166.111,80,47223
2016/4/3,12:46:05,202.120.0.200,130.197.166.111,8080,53095
2016/4/15,21:18:37,202.120.92.117,130.193.27.234,80,96346
2016/4/18,22:25:18,202.120.82.196,130.193.27.234,443,9374
2016/4/1,04:59:54,202.120.80.19,130.193.27.234,25,18821
2016/4/2,20:48:30,202.120.76.65,130.193.27.234,25,36382
2016/4/3,09:07:39,202.120.58.127,130.193.27.234,443,6134
2016/4/5,18:37:30,202.120.44.29,130.193.27.234,8080,35068
2016/4/6,18:53:20,202.120.30.132,130.193.27.234,443,6494
2016/4/28,05:21:13,202.120.27.1,130.193.27.234,443,40643
2016/4/5,08:49:20,202.120.235.36,130.193.27.234,80,31666
2016/4/21,19:58:24,202.120.224.125,130.193.27.234,25,13348
2016/4/10,15:02:34,202.120.221.223,130.193.27.234,80,13025
2016/4/10,05:11:04,202.120.199.65,130.193.27.234,8080,78953
2016/4/21,06:52:12,202.120.167.160,130.193.27.234,80,49406
2016/4/6,02:32:26,202.120.145.72,130.193.27.234,443,99650
2016/4/27,12:01:22,202.120.142.219,130.193.27.234,443,65862
2016/4/16,11:33:35,202.120.14.149,130.193.27.234,443,1320
2016/4/16,20:28:34,202.120.101.73,130.193.27.234,443,87503
2016/4/11,13:38:03,202.120.96.38,123.26.49.90,443,92278
2016/4/20,23:14:22,202.120.93.118,123.26.49.90,8080,40782
2016/4/21,14:08:08,202.120.91.8,123.26.49.90,80,22399
2016/4/21,10:56:10,202.120.90.32,123.26.49.90,8080,7270
2016/4/19,23:30:10,202.120.8.174,123.26.49.90,443,31281
2016/4/11,07:32:23,202.120.79.85,123.26.49.90,25,48834
2016/4/6,02:54:40,202.120.76.147,123.26.49.90,443,72352
2016/4/15,07:06:37,202.120.75.126,123.26.49.90,443,78116
2016/4/13,19:24:17,202.120.242.66,123.26.49.90,443,52985
2016/4/25,20:57:37,202.120.240.210,123.26.49.90,80,2063
2016/4/29,18:13:17,202.120.226.124,123.26.49.90,443,38782
2016/4/26,15:35:59,202.120.218.149,123.26.49.90,25,9957
2016/4/4,18:43:13,202.120.203.165,123.26.49.90,443,33898
2016/4/15,00:44:35,202.120.199.107,123.26.49.90,25,98475
2016/4/14,03:47:54,202.120.156.87,123.26.49.90,8080,74742
2016/4/1,09:21:23,202.120.126.69,123.26.49.90,80,68986
2016/4/19,06:44:56,202.120.10.117,123.26.49.90,8080,88751
2016/4/22,06:29:32,202.120.93.105,120.231.85.165,8080,32473
2016/4/13,15:20:49,202.120.84.179,120.231.85.165,8080,85748
2016/4/23,00:58:31,202.120.84.102,120.231.85.165,443,49790
2016/4/1,22:42:18,202.120.63.254,120.231.85.165,80,92305
2016/4/19,17:01:54,202.120.35.78,120.231.85.165,443,1572
2016/4/4,07:17:45,202.120.248.155,120.231.85.165,25,31037
2016/4/22,19:15:01,202.120.228.243,120.231.85.165,25,30748
2016/4/22,23:40:54,202.120.228.147,120.231.85.165,80,85177
2016/4/6,02:28:03,202.120.204.235,120.231.85.165,443,18962
2016/4/2,05:34:15,202.120.192.73,120.231.85.165,25,37645
2016/4/24,17:06:56,202.120.188.196,120.231.85.165,25,31536
2016/4/15,01:13:25,202.120.170.18,120.231.85.165,443,97595
2016/4/3,21:50:07,202.120.166.116,120.231.85.165,80,41159
2016/4/15,16:29:37,202.120.145.21,120.231.85.165,80,28198
2016/4/28,22:36:52,202.120.134.190,120.231.85.165,8080,20074
2016/4/4,14:20:11,202.120.122.37,120.231.85.165,25,36917
2016/4/23,05:57:41,202.120.121.72,120.231.85.165,8080,47618
2016/4/7,22:48:27,202.120.119.77,120.231.85.165,80,17214
2016/4/15,02:39:44,202.120.110.96,120.231.85.165,25,74884
2016/4/4,04:43:12,202.120.0.147,120.231.85.165,8080,19772
2016/4/13,22:34:49,202.120.86.72,119.101.149.162,80,13876
2016/4/29,04:58:09,202.120.69.65,119.101.149.162,443,49250
2016/4/1,14:11:26,202.120.68.239,119.101.149.162,443,23406
2016/4/29,13:34:19,202.120.68.229,119.101.149.162,443,95426
2016/4/8,05:15:34,202.120.59.88,119.101.149.162,80,19805
2016/4/3,22:27:38,202.120.48.146,119.101.149.162,443,6448
2016/4/14,06:12:05,202.120.254.71,119.101.149.162,25,8227
2016/4/27,18:28:13,202.120.251.235,119.101.149.162,80,87495
2016/4/26,13:38:06,202.120.226.220,119.101.149.162,80,15810
2016/4/8,16:39:42,202.120.202.23,119.101.149.162,25,84261
2016/4/15,19:59:40,202.120.196.180,119.101.149.162,80,46527
2016/4/12,01:19:14,202.120.195.26,119.101.149.162,8080,8174
2016/4/22,08:36:40,202.120.185.83,119.101.149.162,80,92777
2016/4/13,00:56:30,202.120.176.256,119.101.149.162,80,52905
2016/4/23,03:22:37,202.120.173.67,119.101.149.162,8080,72447
2016/4/29,23:24:38,202.120.166.242,119.101.149.162,80,41826
2016/4/23,17:17:32,202.120.164.54,119.101.149.162,80,56203
2016/4/20,18:45:29,202.120.16.179,119.101.149.162,8080,23986
2016/4/28,14:19:05,202.120.156.159,119.101.149.162,80,18788
2016/4/26,20:14:27,202.120.147.2,119.101.149.162,80,34946
2016/4/29,11:30:23,202.120.139.179,119.101.149.162,25,10908
2016/4/6,14:57:35,202.120.134.158,119.101.149.162,443,46103
2016/4/22,20:10:06,202.120.61.191,117.125.142.38,25,58254
2016/4/1,13:40:42,202.120.239.256,117.125.142.38,8080,18975
2016/4/17,21:23:23,202.120.217.124,117.125.142.38,80,42438
2016/4/16,18:31:34,202.120.216.235,117.125.142.38,443,91599
2016/4/3,03:17:20,202.120.215.8,117.125.142.38,25,4266
2016/4/17,21:23:54,202.120.205.207,117.125.142.38,80,12104
2016/4/25,05:11:01,202.120.170.226,117.125.142.38,443,96311
2016/4/11,01:43:31,202.120.169.222,117.125.142.38,80,16423
2016/4/18,21:19:41,202.120.168.23,117.125.142.38,25,67005
2016/4/17,18:17:33,202.120.161.31,117.125.142.38,8080,36343
2016/4/7,16:23:47,202.120.15.238,117.125.142.38,25,28719
2016/4/11,05:31:26,202.120.141.1,117.125.142.38,80,39515
2016/4/27,05:17:12,202.120.134.147,117.125.142.38,25,94401
2016/4/27,12:33:32,202.120.113.78,117.125.142.38,80,30131
2016/4/3,04:44:57,202.120.82.186,115.39.130.256,8080,32205
2016/4/29,00:40:01,202.120.253.198,115.39.130.256,8080,70415
2016/4/14,07:26:00,202.120.249.38,115.39.130.256,443,46803
2016/4/18,03:14:36,202.120.235.210,115.39.130.256,443,45652
2016/4/29,04:38:46,202.120.182.196,115.39.130.256,8080,60937
2016/4/10,23:35:59,202.120.18.148,115.39.130.256,25,98638
2016/4/13,06:19:23,202.120.165.175,115.39.130.256,443,95225
2016/4/28,11:14:01,202.120.16.5,115.39.130.256,80,48858
2016/4/22,20:27:25,202.120.16.34,115.39.130.256,8080,18397
2016/4/22,15:48:57,202.120.16.231,115.39.130.256,8080,35274
2016/4/27,20:53:12,202.120.16.165,115.39.130.256,8080,36376
2016/4/16,13:31:53,202.120.148.18,115.39.130.256,443,85545
2016/4/10,19:57:50,202.120.120.11,115.39.130.256,8080,69749
2016/4/12,13:54:25,202.120.118.89,115.39.130.256,8080,39632
2016/4/15,03:43:09,202.120.98.136,114.51.79.252,25,66539
2016/4/17,13:24:12,202.120.96.39,114.51.79.252,80,46560
2016/4/21,13:47:35,202.120.8.165,114.51.79.252,80,87971
2016/4/29,02:20:05,202.120.7.206,114.51.79.252,443,1736
2016/4/2,03:09:35,202.120.63.173,114.51.79.252,8080,66632
2016/4/2,00:04:52,202.120.56.176,114.51.79.252,25,79870
2016/4/28,02:13:37,202.120.56.170,114.51.79.252,443,39528
2016/4/6,19:41:18,202.120.5.95,114.51.79.252,80,97166
2016/4/1,15:52:15,202.120.250.147,114.51.79.252,443,56703
2016/4/28,20:00:35,202.120.247.216,114.51.79.252,80,3222
2016/4/22,16:08:25,202.120.235.57,114.51.79.252,25,18490
2016/4/14,10:40:36,202.120.224.139,114.51.79.252,80,43375
2016/4/1,13:16:25,202.120.213.79,114.51.79.252,80,63277
2016/4/9,21:57:30,202.120.206.82,114.51.79.252,25,54918
2016/4/1,18:01:22,202.120.201.237,114.51.79.252,8080,6943
2016/4/22,17:46:27,202.120.2.191,114.51.79.252,443,78966
2016/4/14,21:28:16,202.120.184.242,114.51.79.252,443,5076
2016/4/18,08:26:29,202.120.18.114,114.51.79.252,8080,96739
2016/4/2,08:55:37,202.120.132.54,114.51.79.252,443,13539
2016/4/7,14:06:10,202.120.127.35,114.51.79.252,8080,89012
2016/4/20,13:54:16,202.120.121.241,114.51.79.252,25,48673
2016/4/2,09:37:29,202.120.118.251,114.51.79.252,25,66439
2016/4/9,13:28:56,202.120.114.174,114.51.79.252,25,70586
2016/4/13,23:25:30,202.120.106.124,114.51.79.252,8080,3381
2016/4/18,19:08:28,202.120.93.53,11.77.57.80,443,28898
2016/4/9,08:18:38,202.120.61.69,11.77.57.80,80,22633
2016/4/14,17:00:37,202.120.37.98,11.77.57.80,8080,31141
2016/4/22,06:01:02,202.120.254.147,11.77.57.80,80,9016
2016/4/5,15:24:20,202.120.252.196,11.77.57.80,8080,48102
2016/4/7,01:26:31,202.120.247.65,11.77.57.80,8080,20559
2016/4/16,07:31:42,202.120.228.61,11.77.57.80,80,62518
2016/4/30,16:45:21,202.120.219.37,11.77.57.80,443,4582
2016/4/19,14:02:56,202.120.209.235,11.77.57.80,80,46579
2016/4/4,22:08:33,202.120.196.189,11.77.57.80,80,68286
2016/4/20,11:36:25,202.120.178.53,11.77.57.80,443,34368
2016/4/9,06:38:10,202.120.178.155,11.77.57.80,443,43482
2016/4/12,17:41:53,202.120.135.213,11.77.57.80,443,29561
2016/4/18,23:02:30,202.120.131.89,11.77.57.80,80,82840
2016/4/21,15:15:15,202.120.131.15,11.77.57.80,8080,50050
2016/4/16,23:03:44,202.120.55.152,108.61.202.180,443,14282
2016/4/3,15:18:03,202.120.54.141,108.61.202.180,25,22506
2016/4/27,14:09:12,202.120.48.192,108.61.202.180,443,19438
2016/4/25,05:44:15,202.120.28.154,108.61.202.180,443,1801
2016/4/13,16:53:21,202.120.255.179,108.61.202.180,80,37918
2016/4/8,12:03:49,202.120.25.15,108.61.202.180,25,89007
2016/4/29,00:30:54,202.120.244.224,108.61.202.180,80,29823
2016/4/6,17:20:46,202.120.230.16,108.61.202.180,80,12192
2016/4/16,08:30:44,202.120.222.244,108.61.202.180,80,98331
2016/4/22,12:32:54,202.120.22.219,108.61.202.180,443,4212
2016/4/2,05:42:01,202.120.212.148,108.61.202.180,25,82398
2016/4/24,22:43:49,202.120.205.127,108.61.202.180,443,90046
2016/4/29,06:26:27,202.120.20.127,108.61.202.180,443,99918
2016/4/29,13:02:17,202.120.199.34,108.61.202.180,80,68646
2016/4/8,08:11:16,202.120.184.134,108.61.202.180,25,77476
2016/4/21,00:44:38,202.120.182.116,108.61.202.180,443,2835
2016/4/17,22:42:22,202.120.168.144,108.61.202.180,25,17671
2016/4/3,21:13:30,202.120.166.131,108.61.202.180,443,60121
2016/4/12,20:31:27,202.120.153.197,108.61.202.180,80,60226
2016/4/19,10:41:51,202.120.152.17,108.61.202.180,443,95077
2016/4/2,14:21:39,202.120.146.0,108.61.202.180,80,18533
2016/4/26,18:48:51,202.120.145.95,108.61.202.180,8080,21844
2016/4/11,19:09:18,202.120.143.31,108.61.202.180,80,10513
2016/4/16,18:28:54,202.120.133.29,108.61.202.180,25,33908
2016/4/9,12:56:37,202.120.132.233,108.61.202.180,25,26048
2016/4/26,13:53:05,202.120.129.2,108.61.202.180,25,64589
2016/4/21,03:38:58,202.120.118.104,108.61.202.180,8080,80545
2016/4/21,06:27:01,202.120.117.180,108.61.202.180,25,48717
2016/4/1,11:31:40,202.120.81.133,104.150.88.215,8080,43649
2016/4/9,20:46:58,202.120.72.237,104.150.88.215,25,55915
2016/4/22,06:01:12,202.120.66.107,104.150.88.215,80,75676
2016/4/6,03:04:02,202.120.54.57,104.150.88.215,8080,14493
2016/4/23,19:42:32,202.120.32.148,104.150.88.215,8080,60636
2016/4/8,05:14:28,202.120.32.12,104.150.88.215,25,96661
2016/4/22,06:10:13,202.120.251.103,104.150.88.215,8080,58974
2016/4/21,13:43:18,202.120.22.94,104.150.88.215,80,91546
2016/4/3,14:24:34,202.120.219.250,104.150.88.215,80,81454
2016/4/24,05:11:22,202.120.211.85,104.150.88.215,8080,78473
2016/4/18,03:53:57,202.120.211.127,104.150.88.215,25,77005
2016/4/5,09:55:33,202.120.21.252,104.150.88.215,80,50569
2016/4/16,18:44:05,202.120.201.92,104.150.88.215,443,42133
2016/4/9,19:17:20,202.120.178.52,104.150.88.215,443,77316
2016/4/15,09:01:09,202.120.175.111,104.150.88.215,443,51653
